date,Open,High,Low,Close,Volume,Dividends,return,log_return,price,dp,log_volume,RF,bond_ret,term_spread,EPS,credit_spread,T10YIE,BBANDS_104,DEMA_104,EMA_104,KAMA_104,SMA_104,TEMA_104,HT_TRENDLINE,SAR,ADX_104,ADXR_104,APO_104,AROON_104,AROONOSC_104,BOP_104,CCI_104,CMO_104,MACD_104,MFI_104,MINUS_DI_104,MINUS_DM_104,MOM_104,PLUS_DI_104,PLUS_DM_104,PPO_104,ROC_104,RSI_104,STOCH_104,STOCHRSI_104,TRIX_104,ULTOSC_104,WILLR_104,AD,ADOSC_104,OBV,ATR_104,NATR_104,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inPHASE,HT_PHASOR_QUADR,HT_SINE_LOWER,HT_SINE_UPPER,HT_TRENDMODE,PR_STDDEV_104
2010-01-19,0.9900728347239746,1.0642753786178494,0.9735085701065105,1.0099645621713875,739.0,0.0,0.00674421035584305,0.006721569906809528,1.0099645621713875,,6.6052979209482015,0.0,19.1616,3.67,,,2.38,0,,,,,,,0.8344003040033674,,,,0,,0.2191519981109397,,,0,,,,,,,,,,0,,,,,-111.51345839460494,,2082.0,,,0.09076680851133889,,,,,,,0,
2010-01-20,1.061155444137697,1.067653163846557,0.9645202791825779,1.0070864340978078,608.0,0.0,-0.0028497317444404757,-0.002853799960669631,1.0070864340978078,,6.410174881966167,0.0,19.2149,3.63,,,2.37,0,,,,,,,0.8344003040033674,,,,0,,-0.5242654679547967,,,0,,,,,,,,,,0,,,,,-217.63237026677655,,1474.0,,,0.10313288466397907,,,,,,,0,
2010-01-21,1.0222814902321757,1.0662209988625313,0.9996615539299505,1.0159267366141955,517.0,0.0,0.008778097109715555,0.008739793606653876,1.0159267366141955,,6.248042874508429,0.0,19.2587,3.56,,,2.33,0,,,,,,,0.8344003040033674,,,,0,,-0.09547485896880677,,,0,,,,,,,,,,0,,,,,-481.9529960240254,,1991.0,,,0.06655944493258081,,,,,,,0,
2010-01-22,1.1463740801708087,1.1793061818188213,1.0133340990092021,1.017202245142877,830.0,0.0,0.0012555123147288683,0.0012547248182147807,1.017202245142877,,6.721425700790643,0.0,19.2459,3.56,,,2.31,0,,,,,,,0.8344003040033674,,,,0,,-0.7782744714730137,,,0,,,,,,,,,,0,,,,,-1273.265028305588,,2821.0,,,0.16597208280961917,,,,,,,0,
2010-01-25,1.0327606025185856,1.045635697601368,0.9293028818469636,1.030895989378958,547.0,0.0,0.013462164777425789,0.013372354962399295,1.030895989378958,,6.304448802421981,0.0,19.1919,3.6,,,2.33,0,,,,,,,0.8344003040033674,,,,0,,-0.016028264488706888,,,0,,,,,,,,,,0,,,,,-864.8780300690748,,3368.0,,,0.11633281575440446,,,,,,,0,
2010-01-26,1.0028113127214648,1.0497790014028938,0.9959757458100205,1.048819459749231,211.0,0.0,0.017386303327332486,0.017236890889460985,1.048819459749231,,5.351858133476067,0.0,19.1872,3.58,,,2.34,0,,,,,,,0.8344003040033674,,,,0,,0.8551182734351183,,,0,,,,,,,,,,0,,,,,-661.4040909622992,,3579.0,,,0.053803255592873356,,,,,,,0,
2010-01-27,1.0634025440234123,1.1090725817806746,1.013023664968233,1.0239861645187176,160.0,0.0,-0.023677378408340166,-0.023962192280794575,1.0239861645187176,,5.075173815233827,0.0,19.1741,3.58,,,2.31,0,,,,,,,0.8344003040033674,,,,0,,-0.410378178253322,,,0,,,,,,,,,,0,,,,,-784.8810361213446,,3419.0,,,0.09604891681244165,,,,,,,0,
2010-01-28,0.9436103548981907,1.0194817971227401,0.8797296613109622,1.0143505405471795,248.0,0.0,-0.00940991617407927,-0.009454469148725947,1.0143505405471795,,5.5134287461649825,0.0,19.1588,3.6,,,2.33,0,,,,,,,0.8344003040033674,,,,0,,0.5061832167220952,,,0,,,,,,,,,,0,,,,,-555.0925879283657,,3171.0,,,0.1442565032077554,,,,,,,0,
2010-01-29,0.9928594998729111,1.038676206053852,0.985706051608952,1.0204523475209712,483.0,0.0,0.006015481561729263,0.005997460785505572,1.0204523475209712,,6.180016653652572,0.0,19.2256,3.55,,,2.33,0,,,,,,,0.8344003040033674,,,,0,,0.5209131054500225,,,0,,,,,,,,,,0,,,,,-404.43534824776077,,3654.0,,,0.05297015444489994,,,,,,,0,
2010-02-01,1.0069935381819337,1.0898366126033587,0.9789078980199488,1.0087831959645814,187.0,0.0,-0.0114352733714006,-0.011501158870652516,1.0087831959645814,,5.231108616854587,0.0,19.1606,3.58,,2.65,2.39,0,,,,,,,0.8344003040033674,,,,0,,0.01613340413587898,,,0,,,,,,,,,,0,,,,,-490.7097473674668,,3467.0,,,0.11092871458340992,,,,,,,0,
2010-02-02,0.9642602287834862,1.0281038522493657,0.96087464786607,1.0123939186020072,270.0,0.0,0.003579285075197225,0.00357289467853377,1.0123939186020072,,5.598421958998375,0.0,19.1943,3.57,,2.65,2.41,0,,,,,,,0.8344003040033674,,,,0,,0.7159639960052946,,,0,,,,,,,,,,0,,,,,-346.8954466836026,,3737.0,,,0.06722920438329572,,,,,,,0,
2010-02-03,1.0042170937686796,1.1441429558919916,0.9536278195802288,1.014740753809729,726.0,0.0,0.002318104805452137,0.002315422145499016,1.014740753809729,,6.587550014824796,0.0,19.1294,3.63,,2.65,2.43,0,,,,,,,0.8344003040033674,,,,0,,0.05523792095882768,,,0,,,,,,,,,,0,,,,,-607.1267827385759,,4463.0,,,0.19051513631176276,,,,,,,0,
2010-02-04,1.1255335400312316,1.1375210195256629,0.9604008165124455,1.0168676795474232,238.0,0.0,0.0020960286947271367,0.002093835091284946,1.0168676795474232,,5.472270673671475,0.0,19.2032,3.53,,2.65,2.35,0,,,,,,,0.8344003040033674,,,,0,,-0.613514769264912,,,0,,,,,,,,,,0,,,,,-693.3754503248273,,4701.0,,,0.1771202030132174,,,,,,,0,
2010-02-05,1.046974555803094,1.0714443697180547,0.9718020357255119,1.0107257107925616,821.0,0.0,-0.006040086511152731,-0.006058401620823113,1.0107257107925616,,6.710523109452428,0.0,19.2432,3.49,,2.65,2.27,0,,,,,,,0.8344003040033674,,,,0,,-0.3637896018498058,,,0,,,,,,,,,,0,,,,,-872.9545612388818,,3880.0,,,0.09964233399254274,,,,,,,0,
2010-02-08,1.0471005938776279,1.0967351502016494,0.9847555864421669,1.0108722724287655,147.0,0.0,0.00014500634013647762,0.00014499582773336886,1.0108722724287655,,4.990432586778736,0.0,19.1916,3.5,,2.65,2.27,0,,,,,,,0.8344003040033674,,,,0,,-0.3235261884630669,,,0,,,,,,,,,,0,,,,,-951.385749017466,,4027.0,,,0.11197956375948248,,,,,,,0,
2010-02-09,1.1219769589268367,1.1885394812212442,1.0033576207641433,1.0148087018376315,508.0,0.0,0.003894091782147724,0.003886529432708059,1.0148087018376315,,6.230481447578482,0.0,19.1297,3.55,,2.65,2.3,0,,,,,,,0.8344003040033674,,,,0,,-0.5787189783312048,,,0,,,,,,,,,,0,,,,,-1396.5594098612112,,4535.0,,,0.18518186045710094,,,,,,,0,
2010-02-10,1.0675174667825087,1.092594829376022,1.032270991949449,1.034312397835617,742.0,0.0,0.019219086279677944,0.01903673238694749,1.034312397835617,,6.60934924316738,0.0,19.0585,3.61,,2.65,2.28,0,,,,,,,0.8344003040033674,,,,0,,-0.5504468940211141,,,0,,,,,,,,,,0,,,,,-2088.3396880346486,,5277.0,,,0.07778612753839043,,,,,,,0,
2010-02-11,0.8711732760224605,1.049058376888278,0.8154871098263756,1.0410829300492996,194.0,0.0,0.006545925803316699,0.0065245942701576375,1.0410829300492996,,5.267858159063328,0.0,19.0267,3.62,,2.65,2.26,0,,,,,,,1.1885394812212442,,,,0,,0.727442446856311,,,0,,,,,,,,,,0,,,,,-1907.5882070517737,,5471.0,,,0.23357126706190234,,,,,,,0,
2010-02-12,1.043798792650256,1.084625949259607,1.013222131269213,1.0352472285871668,751.0,0.0,-0.005605414605978187,-0.005621183898990253,1.0352472285871668,,6.621405651764134,0.0,19.061,3.59,,2.65,2.23,0,,,,,,,1.1885394812212442,,,,0,,-0.11976340066633058,,,0,,,,,,,,,,0,,,,,-2195.2839034077147,,4720.0,,,0.07140381799039419,,,,,,,0,
2010-02-16,1.094620500587646,1.1735191302655528,1.0280049105846676,1.0420206244737051,204.0,0.0,0.0065427809894089695,0.006521469903211342,1.0420206244737051,,5.318119993844216,0.0,19.096400000000003,3.56,,2.65,2.24,0,,,,,,,1.1885394812212442,,,,0,,-0.36147584909085234,,,0,,,,,,,,,,0,,,,,-2359.9859483400387,,4924.0,,,0.14551421968088518,,,,,,,0,
2010-02-17,1.0469337207529812,1.1021448598463084,1.0221162994417443,1.042762571655822,402.0,0.0,0.0007120273482990047,0.0007117739770909944,1.042762571655822,,5.996452088619021,0.0,19.018,3.64,,2.65,2.28,0,,,,,,,1.1885394812212442,,,,0,,-0.052120756340899105,,,0,,,,,,,,,,0,,,,,-2554.5649629292884,,5326.0,,,0.08002856040456408,,,,,,,0,
2010-02-18,1.0111132238354195,1.045384947968365,0.9706612190077096,1.0411104003873666,333.0,0.0,-0.0015844175015141682,-0.0015856740183305992,1.0411104003873666,,5.808142489980444,0.0,18.9917,3.69,,2.65,2.31,0,,,,,,,1.1885394812212442,,,,0,,0.40144110805473404,,,0,,,,,,,,,,0,,,,,-2259.6632849555344,,4993.0,,,0.07472372896065538,,,,,,,0,
2010-02-19,1.0293050707182532,1.1046975927556482,1.0024725303227209,1.0472023572633344,629.0,0.0,0.005851403341760042,0.0058343503714277855,1.0472023572633344,,6.444131256700441,0.0,19.0325,3.67,,2.65,2.26,0,,,,,,,1.1885394812212442,,,,0,,0.1750772865198706,,,0,,,,,,,,,,0,,,,,-2338.2099914864084,,5622.0,,,0.10222506243292728,15.646696015449795,,0.01891291616431149,0.008661773773731255,,,0,
2010-02-22,1.013508097399689,1.0696574175485385,0.9988580609409405,1.0397826925771219,444.0,0.0,-0.007085225348043012,-0.007110444751197317,1.0397826925771219,,6.095824562432225,0.0,19.0426,3.69,,2.65,2.25,0,,,,,,,1.1885394812212442,,,,0,,0.3711134738562455,,,0,,,,,,,,,,0,,,,,-2268.9133369087735,,5178.0,,,0.07079935660759795,17.21176482512415,,0.016542462418305176,-0.006486456120502119,,,0,
2010-02-23,1.0867689058968386,1.1134055629345447,1.0447364109471602,1.0597461512702522,906.0,0.0,0.01919964511397132,0.019017657635123635,1.0597461512702522,,6.80903930604298,0.0,19.1637,3.57,,2.65,2.19,0,,,,,,,1.1885394812212442,,,,0,,-0.39352101845601467,,,0,,,,,,,,,,0,,,,,-2778.8453984196067,,6084.0,,,0.07362287035742288,18.825740443604325,,0.012621773486648905,-0.008173919475865056,,,0,
2010-02-24,1.1315205169919684,1.1583113384782069,1.0164670909371116,1.056950888669651,456.0,0.0,-0.0026376718587283188,-0.0026411566443082157,1.056950888669651,,6.1224928095143865,0.0,19.1623,3.58,,2.65,2.19,0,,,,,,,1.1885394812212442,,,,0,,-0.525714857070344,,,0,,,,,,,,,,0,,,,,-2974.55127883341,,5628.0,,,0.14184424754109526,20.369771779684505,,0.010263354579213638,-0.013149504819955526,,,0,
2010-02-25,1.1416541918739047,1.1927386283282861,1.0072200645294171,1.07384915904276,11.0,0.0,0.015987753597878296,0.01586129553825021,1.07384915904276,,2.3978952727983707,0.0,19.2234,3.51,,2.65,2.13,0,,,,,,,0.8154871098263756,,,,0,,-0.3654892073477672,,,0,,,,,,,,,,0,,,,,-2977.649966699047,,5639.0,,,0.185518563798869,21.792649677030212,,0.004608422486385557,-0.005860172781547263,,,0,
2010-02-26,0.994517256496066,1.1246772747243,0.9723532797104498,1.0833281654350517,287.0,0.0,0.008827130246804371,0.008788398890218405,1.0833281654350517,,5.659482215759621,0.0,19.2887,3.48,,2.65,2.13,0,,,,,,,0.8154871098263756,,,,0,,0.5830395200106887,,,0,,,,,,,,,,0,,,,,-2846.4651337702,,5926.0,,,0.15232399501385008,23.129744319643706,,0.006609907606550332,0.0024257824196053657,,,0,
2010-03-01,1.0596609096622174,1.1075810509099386,1.0500525282446516,1.0705211689812768,740.0,0.0,-0.011821899275213377,-0.011892333588367788,1.0705211689812768,,6.606650186198215,0.0,19.2696,3.48,,2.54,2.15,0,,,,,,,0.8154871098263756,,,,0,,0.18878043126966218,,,0,,,,,,,,,,0,,,,,-3059.88133000281,,5186.0,,,0.057528522665287074,24.40977285813341,,0.004771395055924679,0.011435074795523276,,,0,
2010-03-02,0.9729320425949798,1.0867875225316714,0.970644860071027,1.0655423380117672,738.0,0.0,-0.004650847749463449,-0.0046616965924718805,1.0655423380117672,,6.6039438246004725,0.0,19.2965,3.48,,2.54,2.16,0,,,,,,,0.8154871098263756,,,,0,,0.7973839539641082,,,0,,,,,,,,,,0,,,,,-2591.8759356629344,,4448.0,,,0.11614266246064442,25.769705269232617,,0.01199903235571521,0.03351470581999058,,,0,
2010-03-03,1.0733449604795529,1.1245081118334848,1.0407010485192356,1.086760775621693,235.0,0.0,0.019913275008403675,0.019717599179826857,1.086760775621693,,5.459585514144159,0.0,19.2888,3.49,,2.54,2.17,0,,,,,,,0.8154871098263756,,,,0,,0.16007976668786564,,,0,,,,,,,,,,0,,,,,-2568.5674962300695,,4683.0,,,0.08380706331424914,27.281170032380295,,0.022190171475629496,0.026053165602718593,,,0,
2010-03-04,1.1205385001110457,1.1428154416304752,1.0068693409320773,1.096360977367992,771.0,0.0,0.008833776449842068,0.008794986917984282,1.096360977367992,,6.647688373563329,0.0,19.318,3.47,,2.54,2.17,0,,,,,,,0.8154871098263756,,,,0,,-0.17784638631668045,,,0,,,,,,,,,,0,,,,,-2324.4879707765904,,5454.0,,,0.13594610069839796,29.255241028132104,,0.02590816751612513,0.02271763354866293,,,0,
2010-03-05,1.076384291020471,1.1414266305517988,1.0604111720992342,1.1024927429344502,165.0,0.0,0.0055928345618232456,0.00557725273333412,1.1024927429344502,,5.10594547390058,0.0,19.2554,3.54,,2.54,2.21,0,,,,,,,0.8154871098263756,,,,0,,0.3222650641329877,,,0,,,,,,,,,,0,,,,,-2318.0772469361245,,5619.0,,,0.08101545845256464,31.23141974973374,,0.0359387556131595,-0.0021250799469605783,,,0,
2010-03-08,1.1459922574647419,1.1546903278342986,1.094569985349221,1.1077593575890505,19.0,0.0,0.004777006187435262,0.004765632500444068,1.1077593575890505,,2.9444389791664403,0.0,19.2581,3.56,,2.54,2.23,0,,,,,,,0.8154871098263756,,,,0,,-0.6359394889538611,,,0,,,,,,,,,,0,,,,,-2328.7406985334283,,5638.0,,,0.06012034248507758,32.15601309540429,,0.024259024232958053,-0.051253644919506826,,,0,
2010-03-09,1.1643474721247078,1.2021870726568031,1.0168175850903285,1.1177910473654271,442.0,0.0,0.009055838443296604,0.00901508022012728,1.1177910473654271,,6.091309882077698,0.0,19.2798,3.55,,2.54,2.23,0,,,,,,,0.8154871098263756,,,,0,,-0.25115473625391155,,,0,,,,,,,,,,0,,,,,-2289.213011193958,,6080.0,,,0.18536948756647464,32.35991388587959,,0.006175639167810174,-0.012717849193273355,,,0,
2010-03-10,1.0907147580575614,1.2604225257441628,0.9827209653239034,1.1444620076468073,892.0,0.0,0.023860416796361195,0.02358020560372535,1.1444620076468073,,6.79346613258001,0.0,19.2728,3.58,,2.54,2.24,0,,,,,,,0.8154871098263756,,,,0,,0.19354320338678535,,,0,,,,,,,,,,0,,,,,-2142.1622436455523,,6972.0,,,0.2777015604202594,32.72472332923616,,0.014609632596980879,0.049523634696387674,,,0,
2010-03-11,1.067223229098032,1.21130631572599,1.0045513029537152,1.1639595595628003,652.0,0.0,0.017036434399498424,0.01689294179294809,1.1639595595628003,,6.480044561926653,0.0,19.2878,3.57,,2.54,2.24,0,,,,,,,0.8154871098263756,,,,0,,0.46787900891823214,,,0,,,,,,,,,,0,,,,,-1788.7773495574056,,7624.0,,,0.20675501277227482,34.0604294511457,,0.03330683877798182,0.05322002939013199,,,0,
2010-03-12,1.1057413955787538,1.1758883552950907,1.0675731037184195,1.126940676682349,482.0,0.0,-0.031804268951024395,-0.032321010648651796,1.126940676682349,,6.1779441140506,0.0,19.3142,3.56,,2.54,2.26,0,,,,,,,0.8154871098263756,,,,0,,0.19571833878435205,,,0,,,,,,,,,,0,,,,,-1742.409095741206,,7142.0,,,0.10831525157667121,34.1544514746683,,0.04102501739729913,0.03977283480091921,,,0,
2010-03-15,1.1881160207297152,1.2304922139321248,1.0912364914020063,1.1202235394804387,942.0,0.0,-0.005960506476423655,-0.005978341199787901,1.1202235394804387,,6.848005274576363,0.0,19.3312,3.54,,2.54,2.25,0,,,,,,,0.8154871098263756,,,,0,,-0.48753817807805033,,,0,,,,,,,,,,0,,,,,-2292.2413802065344,,6200.0,,,0.13925572253011853,33.469404623429995,,0.04494779890580124,0.028495325282882584,,,0,
2010-03-16,1.1592300146654122,1.3047930367902405,1.0968694636647343,1.103565830160067,472.0,0.0,-0.014869986867172558,-0.014981653492110255,1.103565830160067,,6.156978985585555,0.0,19.4019,3.5,,2.54,2.24,0,,,,,,,0.8154871098263756,,,,0,,-0.2677146398967726,,,0,,,,,,,,,,0,,,,,-2733.839007466535,,5728.0,,,0.20792357312550624,32.31175237216378,,0.04723926597794301,0.02805259594101444,,,0,
2010-03-17,1.10698931832762,1.1335395122470424,1.037700403870858,1.0798658907133851,511.0,0.0,-0.021475782231536122,-0.02170974256115661,1.0798658907133851,,6.236369590203704,0.0,19.4275,3.5,,2.54,2.25,0,,,,,,,0.8154871098263756,,,,0,,-0.28301001620101623,,,0,,,,,,,,,,0,,,,,-2795.198685439382,,5217.0,,,0.09583910837618448,32.454352226153716,,0.061729607400415776,0.02451627772010374,,,0,
2010-03-18,1.0605529200597683,1.1072360520991884,0.9909418067903697,1.063563625780513,525.0,0.0,-0.015096564372546695,-0.015211677511769167,1.063563625780513,,6.263398262591624,0.0,19.4117,3.52,,2.54,2.23,0,,,,,,,0.8154871098263756,,,,0,,0.025888690474320346,,,0,,,,,,,,,,0,,,,,-2664.509233763065,,4692.0,,,0.11629424530881871,31.836732571297908,,0.0724072648248381,-0.0791221269822642,,,0,
2010-03-19,0.9635729109346446,1.1200909183239238,0.9476384389267393,1.0715153820624013,938.0,0.0,0.007476521469087283,0.007448710814397365,1.0715153820624013,0.005281256691856,6.843749949006225,0.0,19.4083,3.54,,2.54,2.2,0,,,,,,,0.8154871098263756,,,,0,,0.6259258869752089,,,0,,,,,,,,,,0,,,,,-2254.931361094358,,5630.0,,,0.17245247939718455,30.756834508279372,,0.031656026288137296,-0.18157922581282984,,,0,
2010-03-22,1.0904541163142056,1.131773360708086,1.043985021526307,1.0723841350596046,578.0,0.0,0.0008107704394604287,0.0008104419426526868,1.0723841350596046,0.0052531709619143,6.359573868672378,0.0,19.4439,3.52,,2.54,2.19,0,,,,,,,0.8154871098263756,,,,0,,-0.20583577982019208,,,0,,,,,,,,,,0,,,,,-2458.9708151895775,,6208.0,,,0.08778833918177908,29.411172042813305,,-0.018466533100294166,-0.16058859294277247,,,0,
2010-03-23,1.0333486848810305,1.0961436946182799,0.987078939009051,1.0500259447618494,396.0,0.0,-0.020849049857038837,-0.0210694602444766,1.0500259447618494,0.0052164828579113,5.981414211254481,0.0,19.4313,3.55,,2.54,2.2,0,,,,,,,0.8154871098263756,,,,0,,0.15291154129178383,,,0,,,,,,,,,,0,,,,,-2397.8659669942563,,5812.0,,,0.1090647556092289,29.051124427215978,,-0.04924817497810868,-0.1124211978544288,,,0,
2010-03-24,1.073007941963782,1.0830602323784766,1.0281157928011915,1.0609519709926165,127.0,0.0,0.010405482155248169,0.010351717767105388,1.0609519709926165,0.0052419325206968,4.844187086458591,0.0,19.2859,3.7,,2.54,2.24,0,,,,,,,0.8154871098263756,,,,0,,-0.21942112912458428,,,0,,,,,,,,,,0,,,,,-2373.0691823734883,,5939.0,,,0.05494443957728512,28.960051155227255,,-0.07389598404771917,-0.056527983891331485,,,0,
2010-03-25,1.1236015694380352,1.1276881236711205,1.019699949288358,1.0713454578297317,328.0,0.0,0.009796378272798778,0.009748704857516811,1.0713454578297317,0.0052504682392227,5.793013608384144,0.0,19.2386,3.77,,2.54,2.26,0,,,,,,,0.8154871098263756,,,,0,,-0.48390587123996176,,,0,,,,,,,,,,0,,,,,-2387.3361852486746,,6267.0,,,0.10798817438276243,28.520294585101148,,-0.07543854587264626,0.026940430559744474,,,0,
2010-03-26,1.036620607355386,1.1336581792570872,0.9891180174750468,1.065555386080256,539.0,0.0,-0.005404486206722514,-0.00541914327543836,1.065555386080256,0.0052536227829874,6.289715570908998,0.0,19.2944,3.72,,2.54,2.24,0,,,,,,,0.8154871098263756,,,,0,,0.2001850445449354,,,0,,,,,,,,,,0,,,,,-2356.2559920310277,,5728.0,,,0.14454016178204043,27.641063169264847,,-0.05510687860389473,0.07313521455407411,,,0,
2010-03-29,1.0906785977674427,1.2128641925462442,1.0710772915301694,1.083087658930803,794.0,0.0,0.016453647627873158,0.01631975307397463,1.083087658930803,0.0052204841231118,6.677083461247136,0.0,19.3051,3.73,,2.54,2.22,0,,,,,,,0.8154871098263756,,,,0,,-0.05353765955981463,,,0,,,,,,,,,,0,,,,,-3015.741003019146,,6522.0,,,0.1473088064659882,26.488835378036217,,-0.03185662772688366,0.05785494381355524,,,0,
2010-03-30,1.105329848528024,1.1868385527384098,1.0238382315871555,1.0985928396140971,333.0,0.0,0.014315720944139132,0.01421421858379061,1.0985928396140971,0.0052169270919493,5.808142489980444,0.0,19.3102,3.72,,2.54,2.22,0,,,,,,,0.8154871098263756,,,,0,,-0.04133126159718049,,,0,,,,,,,,,,0,,,,,-3043.3025315222444,,6855.0,,,0.1630003211512543,25.190867436307535,,-0.027350149952564778,0.035608852144723965,,,0,
2010-03-31,0.9753093522853706,1.1058014938126608,0.9117611687391035,1.0858815851689851,107.0,0.0,-0.01157048725128873,-0.011637946199017769,1.0858815851689851,0.0052347630636395,4.672828834461906,0.0,19.3676,3.68,83.35,2.54,2.24,0,,,,,,,0.8154871098263756,,,,0,,0.5698415153741807,,,0,,,,,,,,,,0,,,,,-2958.271472504644,,6748.0,,,0.19404032507355728,23.939429942044995,,-0.01955320056880155,0.05359528800999851,,,0,
2010-04-01,1.0912050466976018,1.174096093050084,1.0239450663904286,1.0920102225547341,525.0,0.0,0.005643927910238267,0.00562806062366247,1.0920102225547341,0.0051992131089016,6.263398262591624,1e-05,19.3517,3.73,83.35,2.4,2.28,0,,,,,,,0.8154871098263756,,,,0,,0.005362439904972699,,,0,,,,,,,,,,0,,,,,-3007.294613987939,,7273.0,,,0.15015102665965552,22.85611220727507,,0.0022298765156140163,0.04724034956317868,,,0,
2010-04-05,1.0079920354816456,1.1150444896795153,0.9974936750235668,1.0824749123653945,869.0,0.0,-0.002196462370822716,-0.0021988781323637276,1.0824749123653945,0.0051571852023202,6.767343125265392,1e-05,19.2258,3.83,83.35,2.4,2.31,0,,,,,,,0.8154871098263756,,,,0,,0.6336228047568002,,,0,,,,,,,,,,0,,,,,-2619.838919211327,,6404.0,,,0.11755081465594852,21.98849209170033,,0.008210719011416243,0.027783237533470416,,,0,
