date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,log_return,price,dp,log_volume,RF,bond_ret,term_spread,EPS,credit_spread,T10YIE
2010-01-22,86.79173646687728,87.21320785571318,85.14487835586654,85.23854064941406,345942400,0.0,0,-0.022291884970471076,-0.022544104382702112,85.23854064941406,,19.661782845175228,0.0,19.2459,3.56,,,2.31
2010-01-25,86.01902817405636,86.1751319717298,85.3946308476156,85.67560577392578,186937500,0.0,0,0.005127552879035768,0.005114451745192402,85.67560577392578,,19.04628489435444,0.0,19.1919,3.6,,,2.33
2010-01-26,85.34000344010511,86.22197365975414,85.1058566389896,85.31658935546875,211168800,0.0,0,-0.004190415874086417,-0.0041992202713509105,85.31658935546875,,19.168168371610903,0.0,19.1872,3.58,,,2.34
2010-01-27,85.2072862596725,85.91754497392756,84.55166832782129,85.72241973876953,271863600,0.0,0,0.00475675816821397,0.004745480543227794,85.72241973876953,,19.42081102789361,0.0,19.1741,3.58,,,2.31
2010-01-28,86.00343548231953,86.0502636522559,84.22389356771347,84.73902130126953,316104000,0.0,0,-0.011471893123138677,-0.011538202909376115,84.73902130126953,,19.57158183132913,0.0,19.1588,3.6,,,2.33
2010-01-29,85.10585185704699,85.69903443842992,83.6853399063219,83.81802368164062,310677600,0.0,0,-0.010868636496927597,-0.01092813160644797,83.81802368164062,,19.55426627649554,0.0,19.2256,3.55,,,2.33
2010-02-01,84.41122208858039,85.12928190054764,83.90389502076013,85.12147521972656,187865000,0.0,0,0.01555096959857627,0.015431292407081737,85.12147521972656,,19.05123417774124,0.0,19.1606,3.58,,2.65,2.39
2010-02-02,85.27756062873465,86.31562267294478,84.98096636917337,86.15171813964844,216327900,0.0,0,0.012103208000830312,0.012030549855783572,86.15171813964844,,19.19230587012245,0.0,19.194300000000002,3.57,,2.65,2.41
2010-02-03,85.76144121295137,86.22974654113035,85.47265967595722,85.72241973876953,172730700,0.0,0,-0.004983050949524115,-0.004995507747041183,85.72241973876953,,18.96724429222885,0.0,19.1294,3.63,,2.65,2.43
2010-02-04,85.05904281877093,85.09806431483028,83.06095524128952,83.07656860351562,356715700,0.0,0,-0.03086533421847948,-0.031351702772621656,83.07656860351562,,19.692449663938582,0.0,19.2032,3.5300000000000002,,2.65,2.35
2010-02-05,83.17022848129913,83.41998869472108,81.62483902161122,83.24828338623047,493585800,0.0,0,0.0020669460186102384,0.0020648128246470747,83.24828338623047,,20.01720726190825,0.0,19.243199999999998,3.4899999999999998,,2.65,2.27
2010-02-08,83.31070271117386,83.77120155041537,82.58483630217613,82.64727783203125,224166900,0.0,0,-0.007219434800965874,-0.0072456210296865395,82.64727783203125,,19.22790142166381,0.0,19.1916,3.5,,2.65,2.27
2010-02-09,83.61507742983495,84.41119185536634,82.94384603370088,83.6853256225586,337820500,0.0,0,0.012559975570363369,0.012481753375449127,83.6853256225586,,19.638025247293527,0.0,19.1297,3.55,,2.65,2.3
2010-02-10,83.55262883353278,83.98190078191976,82.81895603717183,83.52140808105469,240511500,0.0,0,-0.0019587369743079286,-0.0019606578082573566,83.52140808105469,,19.298278463414707,0.0,19.0585,3.6100000000000003,,2.65,2.28
2010-02-11,83.41217960245855,84.48926929830101,82.92826663228159,84.3956069946289,223591600,0.0,0,0.010466764553656027,0.010412367220356522,84.3956069946289,,19.22533173145548,0.0,19.0267,3.62,,2.65,2.26
2010-02-12,83.50584194816038,84.37219896639682,83.13120461607345,84.32537078857422,304622100,0.0,0,-0.0008322258534043669,-0.0008325723455930807,84.32537078857422,,19.53458254996281,0.0,19.061,3.59,,2.65,2.23
2010-02-16,84.96537502550098,85.73806967273603,84.1536529299727,85.65221405029297,159317500,0.0,0,0.015734804950285897,0.015612296335248726,85.65221405029297,,18.88640962446492,0.0,19.096400000000003,3.56,,2.65,2.24
2010-02-17,86.06585278648699,86.1751284177272,85.65218816052682,86.05805206298828,168845100,0.0,0,0.004738208080143913,0.004727018105269846,86.05805206298828,,18.94449228453467,0.0,19.018,3.64,,2.65,2.28
2010-02-18,85.91757411096981,86.74490348309045,85.88635334818674,86.56539154052734,193708600,0.0,0,0.005895316770216041,0.005878007386522141,86.56539154052734,,19.081865525946103,0.0,18.9917,3.69,,2.65,2.31
2010-02-19,86.33903796369732,87.08051166233375,86.13610600064113,86.7448959350586,222684900,0.0,0,0.0020736277089119515,0.0020714807105122967,86.7448959350586,,19.22126832570786,0.0,19.0325,3.67,,2.65,2.26
2010-02-22,87.064900630791,87.08831471117713,86.50293888252033,86.76050567626953,132346900,0.0,0,0.00017994996757653148,0.00017993377852323336,86.76050567626953,,18.70093706362034,0.0,19.0426,3.69,,2.65,2.25
2010-02-23,86.52636150870302,86.79172905228944,85.48048682840299,85.70683288574219,207497000,0.0,0,-0.012144613292814688,-0.01221896167693302,85.70683288574219,,19.150627439699186,0.0,19.1637,3.57,,2.65,2.19
2010-02-24,85.96437629013775,86.63560760017677,85.74583697147385,86.4951171875,176350700,0.0,0,0.009197449902374588,0.009155410930973244,86.4951171875,,18.987985184017532,0.0,19.162300000000002,3.58,,2.65,2.19
2010-02-25,85.2619349924937,86.44049327238642,85.02778824496738,86.3780517578125,259634700,0.0,0,-0.0013534339682288454,-0.0013543506872211303,86.3780517578125,,19.374786201041825,0.0,19.223399999999998,3.5100000000000002,,2.65,2.13
2010-02-26,86.45609993112726,86.72928006635429,85.94097232719307,86.43268585205078,173589300,0.0,0,0.0006324997279572031,0.000632299784309363,86.43268585205078,,18.97220272234625,0.0,19.2887,3.48,,2.65,2.13
2010-03-01,86.79172118758986,87.41612445847936,86.76830710701292,87.33026885986328,147709700,0.0,0,0.010384763576003042,0.010331212344249533,87.33026885986328,,18.81075941900802,0.0,19.2696,3.48,,2.54,2.15
2010-03-02,87.70494012325962,87.99372181593262,87.4161524758338,87.57225036621094,160992400,0.0,0,0.0027708778354496033,0.0027670460301376996,87.57225036621094,,18.896867716865604,0.0,19.2965,3.48,,2.54,2.16
2010-03-03,87.79855205970732,88.17319514374049,87.43171565266957,87.65026092529297,150785000,0.0,0,0.0008908136853376103,0.0008904171463040763,87.65026092529297,,18.83136553909469,0.0,19.288800000000002,3.4899999999999998,,2.54,2.17
2010-03-04,87.76733705639387,88.04051717638258,87.43952805810765,87.91563415527344,135770400,0.0,0,0.0030276376496660706,0.0030230635848787963,87.91563415527344,,18.726475781731068,0.0,19.317999999999998,3.4699999999999998,,2.54,2.17
2010-03-05,88.48540245954364,89.24248344420214,88.27466385024935,89.1722412109375,176118800,0.0,0,0.014293328686507456,0.014192142119489456,89.1722412109375,,18.98666932529239,0.0,19.255399999999998,3.54,,2.54,2.21
2010-03-08,89.18005022919219,89.38297621156089,89.03175312651862,89.18785095214844,114631200,0.0,0,0.0001750515743348391,0.00017503625459580407,89.18785095214844,,18.557230576500153,0.0,19.2581,3.56,,2.54,2.23
2010-03-09,88.92247891757819,89.7498080697265,88.87565076323018,89.33614349365234,154556700,0.0,0,0.0016626988981209845,0.0016613181446144226,89.33614349365234,,18.85607157726887,0.0,19.2798,3.55,,2.54,2.23
2010-03-10,89.37518498183067,89.9761682245659,89.29713606072559,89.73421478271484,186088800,0.0,0,0.004455881723736788,0.004445983674899936,89.73421478271484,,19.041734537103952,0.0,19.2728,3.58,,2.54,2.24
2010-03-11,89.52348791320522,90.13228386925235,89.25031367605368,90.1088638305664,160791100,0.0,0,0.0041750969656195736,0.0041664054318825295,90.1088638305664,,18.89561656491866,0.0,19.2878,3.57,,2.54,2.24
2010-03-12,90.49909730196158,90.51471065812844,89.86689333646905,90.11665344238281,162074800,0.0,0,8.644667666724004e-05,8.644294036861215e-05,90.11665344238281,,18.903568515027967,0.0,19.3142,3.56,,2.54,2.26
2010-03-15,89.96058659727792,90.20254010845223,89.4454528518392,90.14009857177734,146816800,0.0,0,0.0002601642260220416,0.000260130389178421,90.14009857177734,,18.804696109013662,0.0,19.3312,3.54,,2.54,2.25
2010-03-16,90.38981841801717,90.94397341046479,90.14005833755134,90.85812377929688,168673000,0.0,0,0.00796565811327321,0.00793409973673377,90.85812377929688,,18.943472487285785,0.0,19.4019,3.5,,2.54,2.24
2010-03-17,91.13133042315746,91.69329229321993,90.8659568935159,91.39669799804688,177468100,0.0,0,0.005927639668834139,0.005910140331936076,91.39669799804688,,18.994301432418617,0.0,19.4275,3.5,,2.54,2.25
2010-03-18,91.40447308894633,91.52935015316291,90.98300183205897,91.34983825683594,196509100,0.0,0,-0.0005127071572316177,-0.0005128386364883139,91.34983825683594,,19.096219298633866,0.0,19.4117,3.52,,2.54,2.23
2010-03-19,90.88745880126953,91.92196269553703,90.53478335003362,90.88745880126953,226641100,0.48,0,0.00019289081152007448,0.00019287221047943148,90.88745880126953,0.0052812566918560965,19.238878266986934,0.0,19.4083,3.54,,2.54,2.2
2010-03-22,90.37022773671525,91.53796807664345,90.31536789371204,91.37338256835938,184477800,0.0,0,6.483453920647086e-05,6.483243753857376e-05,91.37338256835938,0.00525317096191439,19.033039689001946,0.0,19.4439,3.52,,2.54,2.19
2010-03-23,91.50660555729252,92.09439206733296,91.2087898988036,92.01602172851562,182941600,0.0,0,0.007033111198170516,0.007008494226809833,92.01602172851562,0.005216482857911349,19.0246775341912,0.0,19.4313,3.55,,2.54,2.2
2010-03-24,91.67116933606799,92.03167761620013,90.58180566935256,91.56928253173828,196072600,0.0,0,-0.004855015337387747,-0.004866839209929601,91.56928253173828,0.0052419325206968835,19.093995556773887,0.0,19.285899999999998,3.6999999999999997,,2.54,2.24
2010-03-25,92.18845565677898,92.61166276056277,91.31069808976817,91.42041778564453,223396300,0.0,0,-0.0016257061536126827,-0.0016270290478142002,91.42041778564453,0.0052504682392227366,19.224457882241985,0.0,19.238599999999998,3.77,,2.54,2.26
2010-03-26,91.59280242954712,92.02384222482212,91.0050159984035,91.36552429199219,205808500,0.0,0,-0.0006004511353366881,-0.0006006314783146957,91.36552429199219,0.005253622782987412,19.142456682746488,0.0,19.2944,3.7199999999999998,,2.54,2.24
2010-03-29,91.82793709307198,92.11007513111448,91.45175702853152,91.94549560546875,134513500,0.0,0,0.0063478135540824265,0.006327751042916829,91.94549560546875,0.00522048412311185,18.717175123716473,0.0,19.3051,3.73,,2.54,2.22
2010-03-30,92.05520734952547,92.3451841911906,91.62416748028002,92.00818634033203,145772500,0.0,0,0.000681824970874878,0.0006815926338322236,92.00818634033203,0.0052169270919493246,18.797557745208405,0.0,19.3102,3.7199999999999998,,2.54,2.22
2010-03-31,91.65550636044507,92.1022238638028,91.3890460156547,91.69469451904297,161078700,0.0,0,-0.0034072166158072292,-0.0034130343970604007,91.69469451904297,0.005234763063639571,18.897403623390996,0.0,19.3676,3.6799999999999997,83.35,2.54,2.24
2010-04-01,92.32166290283203,92.67433238913642,91.77305861613586,92.32166290283203,161215200,0.0,0,0.006837564453185063,0.006814294323147428,92.32166290283203,0.005199213108901612,18.898250676395485,1e-05,19.3517,3.73,83.35,2.4,2.28
2010-04-05,92.6743315494795,93.13672069307913,92.41570407292055,93.07402801513672,105847600,0.0,0,0.008149388655364076,0.008116361699307743,93.07402801513672,0.0051571852023202126,18.477510881693387,1e-05,19.2258,3.8299999999999996,83.35,2.4,2.31
2010-04-06,92.80755905006914,93.45804414666048,92.70567821947056,93.29346466064453,110384200,0.0,0,0.002357657127207702,0.0023548822143158966,93.29346466064453,0.005145054926901927,18.519477565623177,1e-05,19.2576,3.81,83.35,2.4,2.3
2010-04-07,93.10538047023378,93.54425912693347,92.32949801450268,92.76054382324219,184576300,0.0,0,-0.005712306208595086,-0.005728683828806715,92.76054382324219,0.005174613906044507,19.033573486092067,1e-05,19.3827,3.72,83.35,2.4,2.34
2010-04-08,92.43918679062298,93.23857948166837,92.16488772184124,93.08183288574219,158704000,0.0,0,0.0034636392722344755,0.003457654688708107,93.08183288574219,0.00515675277461714,18.88255138996791,1e-05,19.3576,3.74,83.35,2.4,2.33
2010-04-09,93.2777869035182,93.73234318587987,93.10537457022129,93.69316101074219,133006500,0.0,0,0.006567641676656688,0.006546168684727815,93.69316101074219,0.005123106049810472,18.705908557172272,1e-05,19.3775,3.7399999999999998,83.35,2.4,2.34
2010-04-12,93.81069932208875,94.08500440291509,93.700979681467,93.84204864501953,110279000,0.0,0,0.0015890982081421257,0.0015878369276068616,93.84204864501953,0.00511497784767804,18.51852407625141,1e-05,19.4431,3.71,83.35,2.4,2.35
2010-04-13,93.74802579111835,94.07718478017073,93.26212015541732,93.91260528564453,125043600,0.0,0,0.0007518659454237575,0.0007515834358211777,93.91260528564453,0.005111134959359632,18.644173034449995,1e-05,19.4923,3.6799999999999997,83.35,2.4,2.34
2010-04-14,94.25743200398928,94.97845458984375,94.10853016999776,94.97845458984375,161609000,0.0,0,0.011349374250211985,0.011285453289542198,94.97845458984375,0.005053777744361482,18.900690395569775,1e-05,19.463900000000002,3.7199999999999998,83.35,2.4,2.34
2010-04-15,94.82172198396493,95.27627833858512,94.79037265130764,95.05683898925781,144615300,0.0,0,0.0008252861109665499,0.0008249457496348528,95.05683898925781,0.005049610371056457,18.78958767122018,1e-05,19.493499999999997,3.6999999999999997,83.35,2.4,2.37
2010-04-16,94.71981560998272,95.05681337113445,93.06617612843257,93.54424285888672,366786700,0.0,0,-0.015912543973211957,-0.016040507803301705,93.54424285888672,0.005131261800088426,19.720291038147206,1e-05,19.5751,3.63,83.35,2.4,2.33
2010-04-19,93.2699733930285,93.99099014119173,92.8467663506003,93.89694213867188,217947800,0.0,0,0.0037704007110006543,0.003763310566442245,93.89694213867188,0.005111987558562995,19.19976614253946,1e-05,19.534100000000002,3.67,83.35,2.4,2.34
2010-04-20,94.4847078821431,94.8138728287968,93.94394842980952,94.7354965209961,157708000,0.0,0,0.008930582436708079,0.00889094062686405,94.7354965209961,0.005066738631528872,18.876255779879305,1e-05,19.5555,3.6599999999999997,83.35,2.4,2.35
2010-04-21,94.79035963019537,95.00980492865186,94.03799368759215,94.5630874633789,192910100,0.0,0,-0.0018198992346968312,-0.0018215572632443561,94.5630874633789,0.005075976397089274,19.07773483524038,1e-05,19.6338,3.62,83.35,2.4,2.35
2010-04-22,93.89691257644974,94.96276568567501,93.35615317521544,94.84520721435547,115360300,0.0,0,0.0029834024939785486,0.002978960980446944,94.84520721435547,0.005060877761753139,18.563570832052317,1e-05,19.5894,3.6399999999999997,83.35,2.4,2.34
2010-04-23,94.78254215793922,95.50355888915298,94.53958631862614,95.46437072753906,177335500,0.0,0,0.006528147614082824,0.0065069315428202806,95.46437072753906,0.005028053883788207,18.993553976608283,1e-05,19.5446,3.6799999999999997,83.35,2.4,2.37
2010-04-26,95.49570897189962,95.70731545320437,95.00980930824463,95.10385131835938,143457300,0.0,0,-0.003776481282306121,-0.0037836301919017905,95.10385131835938,0.005047114216155178,18.78154798790829,1e-05,19.547,3.67,83.35,2.4,2.37
2010-04-27,94.5552676737657,95.09602725369228,92.6743494489263,92.85460662841797,355853300,0.0,0,-0.02365040593794754,-0.023934566066647504,92.85460662841797,0.005169371961488628,19.69002912523688,1e-05,19.6712,3.55,83.35,2.4,2.34
2010-04-28,93.301315001652,93.7950535206319,92.6900120048013,93.5599365234375,300674100,0.0,0,0.007596067881070256,0.007567363028471477,93.5599365234375,0.005130401086577867,19.52153751189132,1e-05,19.5723,3.6399999999999997,83.35,2.4,2.4
2010-04-29,94.12422322373735,94.91577749296985,94.10071271720236,94.7198486328125,193775000,0.0,0,0.012397529888067416,0.012321309828158338,94.7198486328125,0.005067575665801055,19.08220825013185,1e-05,19.6351,3.59,83.35,2.4,2.45
2010-04-30,94.73549524983305,94.83738205689774,93.08969445573905,93.11320495605469,270000900,0.0,0,-0.01696205916656468,-0.01710756259768329,93.11320495605469,0.005155015341019985,19.413935850290425,1e-05,19.708099999999998,3.53,86.01,2.4,2.4
2010-05-03,93.55993977911511,94.57877216337909,93.41887077174431,94.32014465332031,182747900,0.0,0,0.012962068031438179,0.012878779384251887,94.32014465332031,0.005089050719379942,19.023618165420068,1e-05,19.6614,3.5500000000000003,86.01,2.4,2.4
2010-05-04,93.26994326764775,93.28561494003553,91.63197546696908,92.10220336914062,360353400,0.0,0,-0.023515032682910664,-0.02379592323644471,92.10220336914062,0.005211601703774513,19.702595774561477,1e-05,19.7408,3.4699999999999998,86.01,2.4,2.32
2010-05-05,91.34985173640186,92.32166299519945,90.88746258815024,91.55361938476562,328973200,0.0,0,-0.005956252557567043,-0.005974061782539204,91.55361938476562,0.005242829319316579,19.611486846445118,1e-05,19.755499999999998,3.43,86.01,2.4,2.28
2010-05-06,91.11470509652028,91.69465250655396,82.29007276229201,88.51277160644531,647356600,0.0,0,-0.033213845599492586,-0.03377795131399586,88.51277160644531,0.005422946217685126,20.28840785982902,1e-05,19.828,3.3000000000000003,86.01,2.4,2.16
2010-05-07,88.2776842425239,89.16328031206115,85.74628736321426,87.19615936279297,637558800,0.0,0,-0.014874827889317488,-0.014986567598852567,87.19615936279297,0.005504829610704372,20.27315706603756,1e-05,19.6437,3.3200000000000003,86.01,2.4,2.15
2010-05-10,90.76207180013768,91.4203957963243,90.05673277609469,91.036376953125,396159600,0.0,0,0.04404113229751583,0.043098887436746315,91.036376953125,0.005272617563055634,19.797327718326887,1e-05,19.613699999999998,3.4099999999999997,86.01,2.4,2.24
2010-05-11,90.18212278292026,91.976831606113,90.05673143934386,90.77774810791016,317849800,0.0,0,-0.0028409395658178793,-0.002844982693963638,90.77774810791016,0.0052876394271139,19.57708950211887,1e-05,19.5963,3.4,86.01,2.4,2.25
2010-05-12,91.13827926817615,92.18062235314952,90.98153257535593,92.0473861694336,235607100,0.0,0,0.013986225567241162,0.013889320823510774,92.0473861694336,0.005214705381383168,19.27767614511106,1e-05,19.584,3.4,86.01,2.4,2.28
2010-05-13,91.7965798871994,92.22762573593835,90.82477449463883,90.90314483642578,234452500,0.0,0,-0.012431002993410156,-0.012508914261261779,90.90314483642578,0.005280345370489969,19.272763566697442,1e-05,19.6181,3.3899999999999997,86.01,2.4,2.27
2010-05-14,90.22131197535886,90.38589147903082,88.45795246266475,89.25733947753906,345601400,0.0,0,-0.01810504314067718,-0.018270944924244883,89.25733947753906,0.005377709024374274,19.660796645811896,1e-05,19.7284,3.28,86.01,2.4,2.18
2010-05-17,89.50030356074465,89.75109226995184,87.59587474482706,89.30437469482422,325739800,0.0,0,0.000526961900953804,0.0005268231052891532,89.30437469482422,0.0053748766691473085,19.601609461122884,1e-05,19.6985,3.31,86.01,2.4,2.16
2010-05-18,90.0331867829669,90.29965302100142,87.79959998729798,88.0895767211914,360556800,0.0,0,-0.013602894346263383,-0.013696261388399269,88.0895767211914,0.005448998824449204,19.70316006122408,1e-05,19.7879,3.21,86.01,2.4,2.13
2010-05-19,87.59583791218358,88.3795530463257,86.49080268226463,87.58800506591797,394742700,0.0,0,-0.0056938819999208246,-0.005710153942446271,87.58800506591797,0.0054802024505382465,19.793744718212125,1e-05,19.7321,3.19,86.01,2.4,2.04
2010-05-20,85.72274874290879,86.12244508666662,84.2258561288687,84.28071594238281,530418300,0.0,0,-0.037759612415491306,-0.03849097638804339,84.28071594238281,0.005695252996286178,20.089176498503182,1e-05,19.7343,3.08,86.01,2.4,1.89
2010-05-21,83.00326827186866,85.72275461878581,82.57222257951796,85.51115417480469,500909400,0.0,0,0.014599285479053759,0.014493741911148564,85.51115417480469,0.005613302786426766,20.031935804372566,1e-05,19.7675,3.0300000000000002,86.01,2.4,1.87
2010-05-24,85.04879377563277,85.73062833577987,84.33561586080509,84.41398620605469,269823000,0.0,0,-0.012830700033672038,-0.012913724403783263,84.41398620605469,0.005686261502072881,19.413276746436594,1e-05,19.721,3.06,86.01,2.4,1.88
2010-05-25,82.37632280518979,84.53937889497105,81.80420795569457,84.50019073486328,396505200,0.0,0,0.0010212114447263332,0.0010206903630451238,84.50019073486328,0.0056804605507471415,19.798199713707277,1e-05,19.6991,3.0100000000000002,86.01,2.4,1.85
2010-05-26,85.01744727843692,85.79332383249505,83.7399873789185,83.99077606201172,349719300,0.0,0,-0.006028562402302207,-0.006046807549584834,83.99077606201172,0.005714913261970676,19.67264139067368,1e-05,19.6384,3.04,86.01,2.4,1.91
2010-05-27,85.5738732806484,86.83565535896572,85.2525471460073,86.80430603027344,300870500,0.0,0,0.03349808276785593,0.032949245051226886,86.80430603027344,0.005529679597145763,19.52219049757843,1e-05,19.5238,3.17,86.01,2.4,2.01
2010-05-28,86.71028958583153,86.7729882660233,85.3074380077358,85.71497344970703,297933500,0.0,0,-0.012549291969300436,-0.012628699370979948,85.71497344970703,0.0055999550683129866,19.512380865204623,1e-05,19.5895,3.15,86.01,2.4,1.99
2010-06-01,84.91554204783516,86.16948519152751,84.14750448825532,84.27289581298828,277909400,0.0,0,-0.016824104105508275,-0.016967237004702665,84.27289581298828,0.00569578148904694,19.442805719257624,1e-05,19.5874,3.13,86.01,3.03,1.97
2010-06-02,84.7039710906016,86.47516378239285,84.25725350312864,86.46733093261719,240243700,0.0,0,0.026039631111035133,0.025706372816456026,86.46733093261719,0.005551229520130064,19.297164382786153,1e-05,19.5255,3.19,86.01,3.03,1.99
2010-06-03,86.71812333039571,87.03944358380414,85.87954796465068,86.76514434814453,226618300,0.0,0,0.0034442304661794765,0.0034383126886609063,86.76514434814453,0.0055321754329596155,19.238777662344123,1e-05,19.5071,3.25,86.01,3.03,2.05
2010-06-04,85.11930441286526,85.6835802874464,83.43431561495554,83.7164535522461,398475600,0.0,0,-0.03513727567449887,-0.03576944234726719,83.7164535522461,0.005733639919426827,19.803156824708893,1e-05,19.6899,3.06,86.01,3.03,1.94
2010-06-07,84.01426261638954,84.33558870148981,82.61141774415186,82.67411041259766,264609100,0.0,0,-0.012450875490060409,-0.012529037104988882,82.67411041259766,0.005805928816221758,19.393764200588144,1e-05,19.6849,3.05,86.01,3.03,1.92
2010-06-08,82.73681193411382,83.72429474251808,82.01579539813017,83.5597152709961,357774300,0.0,0,0.010711997431586351,0.010655030446139519,83.5597152709961,0.005744394873095144,19.69541289862237,1e-05,19.673199999999998,3.06,86.01,3.03,1.89
2010-06-09,84.04560055011957,84.86066492217604,82.76030834244975,83.11298370361328,268023300,0.0,0,-0.005346255261090782,-0.005360597625215189,83.11298370361328,0.005775270945773209,19.40658447499455,1e-05,19.6444,3.1,86.01,3.03,1.92
2010-06-10,84.5315327899631,85.64440708164346,83.10517118222924,85.54252624511719,317890600,0.0,0,0.029231805107224007,0.02881270369498328,85.54252624511719,0.005611244150360811,19.577217856396988,1e-05,19.494600000000002,3.23,86.01,3.03,1.98
2010-06-11,84.79015926197754,86.01275320279102,84.73529943076855,85.95789337158203,214128200,0.0,0,0.0048556799138084195,0.0048439291234612615,85.95789337158203,0.005584129405371044,19.18208545903863,1e-05,19.6113,3.16,86.01,3.03,1.95
2010-06-14,86.61620937585403,87.08644332326122,85.73845209647637,85.82466125488281,207196100,0.0,0,-0.0015499695429165294,-0.0015511719883716884,85.82466125488281,0.005592798072042392,19.149176245778637,1e-05,19.5696,3.21,86.01,3.03,1.97
2010-06-15,86.4281166046567,87.85447811704218,86.27920879414889,87.77610778808594,238268700,0.0,0,0.022737596684567096,0.02248295033713027,87.77610778808594,0.005468458468890455,19.28890958640065,1e-05,19.5422,3.23,86.01,3.03,2.0
2010-06-16,87.32154406116844,88.10525924243026,87.14912576460726,87.7447509765625,216374000,0.0,0,-0.00035723629485984176,-0.00035730011894566355,87.7447509765625,0.0054704126988543485,19.19251894984396,1e-05,19.5915,3.17,86.01,3.03,1.99
2010-06-17,87.99553048772951,88.0347186344455,87.03156426294186,87.88581085205078,263185800,0.0,0,0.0016076161128539823,0.0016063252813266918,87.88581085205078,0.005461632490460198,19.388370804592228,1e-05,19.7058,3.12,86.01,3.03,1.99
2010-06-18,88.0598528076223,88.29608237306738,87.69762933443039,87.98110961914062,174006600,0.531,0,0.0071262785314023525,0.0071010066007295486,87.98110961914062,0.006035386485788069,18.974603787493923,1e-05,19.6842,3.1300000000000003,86.01,3.03,1.99
2010-06-21,89.07565429691412,89.13864524174994,87.24090860583452,87.7291259765625,213140700,0.0,0,-0.008846062374371577,-0.008885421069034923,87.7291259765625,0.006052721876447974,19.17746306897802,1e-05,19.7054,3.1399999999999997,86.01,3.03,2.02
2010-06-22,87.7291430724559,88.11498896854086,86.15425499797875,86.28024291992188,239355400,0.0,0,-0.01651541652230415,-0.01665331643836509,86.28024291992188,0.006154363757330052,19.293460034651282,1e-05,19.7867,3.0500000000000003,86.01,3.03,1.98
2010-06-23,86.33534581237195,86.64244844242806,85.42191404310043,86.01249694824219,254639900,0.0,0,-0.003103213002404126,-0.0031080379523571685,86.01249694824219,0.006173521509549106,19.355360948226757,1e-05,19.8369,3.0,86.01,3.03,1.94
